,gaia_dr3_source_id
63278,659162615331969408
63316,599615711270729984
63320,5752006398225948544
63359,5639761035717752320
63361,5752169160308040960
63363,5323027126288700288
63370,5210299838382891776
63373,5210299838385299712
63379,5709563325249905152
63410,5640073163886813568
63414,5521774573246159616
63428,704249498377424256
63434,3073011377591517312
63454,5301877229854669440
63479,5542245319386060288
63524,703753485491279488
63551,904025332305851904
63583,3065487140349466496
63587,1122312681437554688
63597,3073053536989382784
63608,917864064826123776
63616,707673416242396160
63652,599820460951495680
63653,3092456511310986240
63659,3079481999225480448
63690,1034697483201108864
63704,703842232400051328
63727,657820012850606080
63759,704748371713693952
63768,596239489021246976
63782,3065440101867113600
63789,5647268505415399296
63799,5221850031939544960
63822,5645707301983969792
63834,5754664265722614144
63835,5529480401705471872
63855,5701984941353633280
63860,909857558591945600
63903,1041717246468962944
63921,5703355830490311680
63957,5523346531277757184
63961,5755152513310069120
63986,1118373474872904064
63998,5701768268849584000
64005,1027467056079337344
64028,5646130609657363200
64081,582509857257561472
64083,582509956042253312
64120,5638706024255986432
64130,603166652792073088
64134,5653537710259999744
64140,709570619259395712
64147,1031072805679915392
64149,5638678158497592064
64228,5653218886245424128
64239,5321835015163811200
64241,3071639530677110272
64261,5216853958475223296
64268,706445394897322368
64277,5626222890789208832
64291,5316824544982104960
64306,1092988671965048960
64307,1044069612939334272
64329,5646383913947550848
64344,5705387968498476544
64366,5329750742980993664
64386,597856565680647680
64389,5653698346326520832
64395,5639127343360107264
64413,5329136601313981440
64421,3072562188438238976
64452,582150381380638080
64453,595270136375043712
64462,5301194884109175680
64471,5704946445860528000
64472,703337011102148224
64475,5328273927054515456
64493,5525002090845124096
64508,601843390550086784
64519,5220659162064601216
64520,5220659162062371584
64525,5329838497746974208
64536,913154061954810496
64550,1042071701528617856
64553,1042071701528617728
64556,602064873421921152
64570,710026160671981440
64588,1124783009187276416
64605,1015082573717076992
64609,1029614062987700480
64620,3072290785157550976
64621,1118460924702185088
64623,1118460924703171584
64636,5327789798341958272
64644,706814212328411008
64653,1015135144116717056
64654,598707239788040448
64670,659865379354601984
64671,659865375059492352
64731,595214091346737664
64743,5642518679599078784
64744,5327989187902064256
64746,610181987949417088
64748,5705571754442134400
64762,660273362593486336
64774,608113531698574592
64796,5761423199922715136
64818,5626313841007721600
64825,912484253215123456
64843,608091812049315200
64849,5733617311064323968
64852,597207853820664576
64853,689054526854583040
64864,1121999599798191232
64931,1013776353903293056
64932,1013776353903292928
64969,5318443468468396032
64972,717044652628561408
64982,5734821718678994816
65002,596885658258180864
65010,5761845451041124864
65017,1152862719389886720
65030,5760265796430865792
65044,608861401469075840
65072,5525603725569351808
65077,1044645619592971776
65080,5705653294396379904
65087,5304149336273144960
65090,5730044615533801984
65123,5704768217600464896
65166,5324491370843757824
65193,5304233040897295360
65196,5641399449783953024
65206,5642627260674693248
65208,5328347976585720320
65222,5217372614431081600
65228,1092857658282689408
65240,912869017861605760
65246,1010013618954746112
65250,609057904812993408
65256,3074407546904630144
65261,5652718097353105664
65291,597819555947490432
65292,719562332394140032
65322,1044665960562086528
65348,5301554213953418624
65352,5730194114756080896
65358,5628855946255729280
65362,5222024991725983616
65368,582006173558312704
65376,5733864387648054272
65382,608589478499589120
65390,692919202851887104
65394,1016738296495667328
65403,5649105922480851200
65406,5649105926779602432
65415,585263992151345280
65434,5649508068858589824
65442,3074742107676979584
65450,1036217489305134976
65469,578452448897807616
65471,578452453193409920
65478,5649595312531556992
65524,584616482882438400
65542,5628516918713415808
65546,5328472079668526592
65607,576552836402492416
65615,1010788224896516992
65631,5622502998132474112
65660,578467257945087104
65682,5641527023192846464
65685,5324567438998266112
65686,5331341259554467200
65687,1029820217121659904
65700,713277141676298496
65702,713277141676298240
65703,5764552959770551680
65706,1008929569208837376
65707,1008929564913828224
65714,5621000756010340608
65716,1008893968223873280
65723,611958901818353152
65735,1038076351151065088
65740,5735417344742945280
65741,5735838599431350528
65765,5332179774612262912
65796,1043114618370678784
65797,1043114549651200896
65802,718385060383750784
65814,611986866350279040
65829,5655188871777035520
65868,692221154702976512
65869,611167150367477888
65887,5757776841407307904
65911,5737483292731857920
65928,5762406957886626816
65943,691526293417894016
65944,5624233771166200192
65965,5628093915977488896
65966,5222873097447487616
65980,1123689751032231552
65985,5627403010357682816
65986,5303956582453874048
65996,5330868916234270080
65998,5303957952532370944
66010,5624381346241467392
66012,5330911762827900416
66013,692255480080430336
66052,1117133225756814208
66055,5303157164466022784
66062,606938634805314816
66063,606938634805314944
66077,5763015842514262912
66078,5624395639892327808
66091,5621154309680992128
66096,699628147926656768
66101,5330214122700468736
66116,719439423313644672
66150,5763346937248704512
66165,1150791750584016896
66171,591630370635244288
66178,5763341263596849920
66215,5427213377802961152
66219,5627930256248877312
66246,5680603460282916736
66252,3843636017819635968
66264,5621067933593588992
66296,580049764415000192
66300,712595856783796864
66322,700127326205823744
66323,5324362178216212096
66326,1036900694046569600
66334,692134636881870208
66341,5624029566946316928
66357,606911555036551296
66368,692130376274309376
66371,5428430438389662976
66382,5428431984577756928
66391,1012669691155648128
66431,583949251122623232
66433,5648232669730143104
66471,698582825902231168
66487,3843361002474467328
66536,5325814426918014464
66546,5297225956372601216
66550,5428872167184495744
66559,1023714839506527360
66571,590479903515064832
66582,688493741565278720
66588,5222126730912132992
66591,5325847858947281280
66619,578825183339579648
66646,1068909504756042112
66651,1068908650057637248
66653,3842126835031738368
66657,1120616822190724096
66680,5637752056174564992
66683,5299649589241341568
66694,5682790496285806720
66720,5634938783878536960
66724,5622755718302337536
66727,5624503082797656704
66730,695032361121072256
66736,3843303175034188544
66743,591729395402954880
66751,1011119104880885376
66765,5731099012825928320
66779,5430515524758253184
66782,1069411779707530112
66813,714097617868691328
66817,5326050993715837696
66881,687054377765333760
66891,5634963698982127488
66905,812109085097488768
66939,1067716813814487296
66946,5631176362469106560
66947,590880916021900672
66966,5430343245022831616
66982,5327444521626433024
67004,5326471075879146624
67005,5758545022077562752
67013,1024065854297748224
67019,1012999342778291072
67022,3838275658116027392
67025,1124219372039102464
67035,812202337427426304
67038,591068558847397888
67040,1011919858583076096
67045,5326380533670909440
67047,5299803452152378880
67083,694710930065213824
67117,5300293898749545216
67118,5758431467437008256
67138,694796825114665728
67162,635639045092641280
67172,5731858088166044800
67173,5731858088166046720
67180,5424380314292740864
67187,592605431290049152
67201,5247205457270313984
67202,5745707674067842944
67215,5683287303742086400
67230,3838659529408236672
67231,3838659525114925696
67240,1039827529576506496
67242,5630904542577816192
67267,5679849607623467264
67269,687537750564427904
67284,1131667154568866432
67290,812752879218825728
67300,5311623167803755136
67303,5311623163491073024
67312,5427657619159602944
67313,5427657584803951232
67321,1119551777676545664
67336,5300226416222931840
67351,5681814336118618368
67354,585569312786392960
67363,5683055100631147136
67366,5219423517150467200
67372,594439519764767232
67412,5298958236948278144
67418,1039007461405089408
67419,5310430953601440768
67433,812448078274747520
67452,695748628523317248
67453,695748628523317376
67461,5674963206150402048
67477,5424151100478173440
67481,5192039935247854976
67482,5683112343954109568
67483,1026193615456477824
67490,694006757290271360
67496,5310789634890925696
67497,5683098905002132992
67499,5681746853591389568
67510,3837609942479568512
67513,5682996654715855616
67527,5314079506821491328
67542,5737602211786382080
67553,1144106170131887488
67557,1011876256075060992
67565,5744820269399376000
67576,812825859303207296
67583,1038965302007531264
67587,1018207694999325056
67600,5636318469109537152
67612,637751825405074816
67627,798566915774818176
67630,630541434306570624
67653,5437274841204296192
67654,5312414541288153088
67676,5683203152448081152
67678,798681333701612416
67689,5313322806600518528
67696,630770819920096768
67698,630770819920096640
67705,3837348220057426176
67723,3840846114438361984
67743,5217945533008623232
67745,1038969841787129728
67746,5218730167701285376
67754,798602271945568256
67755,798602267650286464
67762,5676394461052556672
67768,5429747378445595264
67782,1038749458425079808
67822,634228028075430016
67852,5250579141201351808
67857,637903317490670592
67870,631616206923231872
67880,5248533362383153920
67884,1063981734158309248
67885,1063981772814746368
67905,798715311189409664
67906,5422582750222094464
67918,586165424182381440
67920,5306413853489836672
67928,5247773599845460736
67961,5299534346688249088
67963,645376938541801984
67975,5313736630989874048
67984,3825160133663597440
68050,5251017708912914048
68068,5312466866856659712
68069,5299207619934429696
68077,5436237516408597888
68078,5688439679654664448
68082,5436236451256574976
68088,634149000677149440
68153,5677189103016249728
68162,588990756749380864
68163,5313891490331761664
68166,5678188554791714176
68241,5688143498709183488
68242,5677134020061800704
68255,3852366999137266048
68256,589934721841824896
68266,5633066835268660608
68267,1119372626000889600
68268,1119372625999801472
68287,5307175265295691904
68290,5423158383219563392
68294,5305683846481540096
68319,5678497173961239168
68332,5633064533163416320
68342,5739976130404817792
68346,3852399950126688640
68348,797563916355544192
68356,5423066333481923328
68379,5426836421405051264
68393,697614190519335296
68411,5299238676827974016
68444,1026706846867638144
68452,1018436320403748480
68455,5426736395911965184
68496,5409233029797686144
68497,5409233029797691776
68525,5247257860172180992
68526,5691792404140428800
68552,5661303736975254912
68561,587767202170593536
68592,3847515301001790208
68611,5436014972680358784
68612,5436014972680358272
68614,3824214764117548288
68618,5247272566136629632
68624,5436104892111059712
68630,1064930479550208128
68635,5632410491248750848
68641,5632409735334501504
68647,618835140164057216
68674,696016634481430912
68675,5247321906718780160
68677,5689919317362203008
68684,826184547623588864
68698,617887567299258752
68703,645074504125506560
68709,5632866170098377728
68712,794265278392449664
68714,645129101749359744
68721,1071240714219850880
68805,1021410812890001536
68830,5308628196887758336
68837,5688717070116784768
68851,5740508981227865088
68852,3824660646147145344
68890,588349805894986624
68908,5436526000773039616
68913,3826945813562258432
68922,5436899632859860096
68931,5439706441233034752
68951,614532510646510720
68960,5244395144207625088
